year;ibge_code;ibge_label;isco88_4digit;isco88_4digit_LABEL
2000;5103;SUPERVISORES DOS SERVIÇOS DE PROTEÇÃO, SEGURANÇA E OUTROS SERVIÇOS;5169;Protective services workers not elsewhere classified
2000;5111;TRABALHADORES DOS SERVIÇOS DIRETO AOS PASSAGEIROS;5111;Travel attendants and travel stewards
2000;5112;FISCAIS E COBRADORES DOS TRANSPORTES PÚBLICOS;5112;Transport conductors
2000;5114;GUIAS DE TURISMO;5112;Transport conductors
2000;5121;TRABALHADORES DOS SERVIÇOS DOMÉSTICO EM GERAL;9131;Domestic helpers and cleaners
2000;5131;MORDOMOS E GOVERNANTAS;9131;Domestic helpers and cleaners
2000;5132;COZINHEIROS;5122;Cooks
2000;5133;CAMAREIROS, ROUPEIROS E AFINS;9141;Building caretakers
2000;5134;GARÇONS, BARMEN E COPEIROS;5123;Waiters, waitresses and bartenders
2000;5141;TRABALHADORES NOS SERVIÇOS DE ADMINISTRAÇÃO DE EDIFÍCIOS;9141;Building caretakers
2000;5142;TRABALHADORES NOS SERVIÇOS DE MANUTENÇÃO E CONSERVAÇÃO DE EDIFÍCIOS E LOGRADOUROS;9141;Building caretakers
2000;5151;ATENDENTES DE ENFERMAGEM, PARTEIRAS PRÁTICAS E AFINS;3231;Nursing associate professionals
2000;5152;AUXILIARES DE LABORATÓRIO DA SAÚDE;3211;Life science technicians
2000;5161;TRABALHADORES NOS SERVIÇOS DE HIGIENE E EMBELEZAMENTO;5141;Hairdressers, barbers, beauticians and related workers
2000;5162;ATENDENTES DE CRECHE E ACOMPANHANTES DE IDOSOS;5131;Child-care workers
2000;5165;TRABALHADORES DOS SERVIÇOS FUNERAIS;9333;Freight handlers
2000;5166;TRABALHADORES AUXILIARES DOS SERVIÇOS FUNERAIS;9333;Freight handlers
2000;5167;ASTRÓLOGOS E ADIVINHOS;2460;Religious professionals
2000;5169;TINTUREIROS, LAVADEIROS E AFINS, À MÁQUINA E À MÃO;9133;Hand-launderers and pressers
2000;5171;BOMBEIROS;5161;Fire-fighters
2000;5172;POLICIAIS E GUARDAS DE TRÂNSITO;5169;Protective services workers not elsewhere classified
2000;5173;VIGILANTES E GUARDAS DE SEGURANÇA;5169;Protective services workers not elsewhere classified
2000;5174;GUARDAS E VIGIAS;5169;Protective services workers not elsewhere classified
2000;5191;ENTREGADORES EXTERNOS (Exceto carteiros);9141;Building caretakers
2000;5192;CATADORES DE SUCATA;9161;Garbage collectors
2000;5198;TRABALHADORES DO SEXO;9333;Freight handlers
2000;5199;OUTROS TRABALHADORES DOS SERVIÇOS;9333;Freight handlers
2000;5201;SUPERVISORES DE VENDAS E DE PRESTAÇÃO DE SERVIÇOS DO COMÉRCIO;5220;Shop salespersons and demonstrators
2000;5211;VENDEDORES E DEMONSTRADORES EM LOJAS OU MERCADOS;1314;General managers in wholesale and retail trade
2000;5221;REPOSITORES, REMARCADORES DO COMÉRCIO;9333;Freight handlers
2000;5231;INSTALADORES DE PRODUTOS E ACESSÓRIOS;7241;Electrical mechanics and fitters
2000;5241;VENDEDORES A DOMICÍLIO;3415;Technical and commercial sales representatives
2000;5242;VENDEDORES EM QUIOSQUES E BARRACAS;5230;Stall and market salespersons
2000;5243;VENDEDORES AMBULANTES;9112;Street vendors, non-food products
2000;6110;PRODUTORES AGROPECUÁRIOS EM GERAL;9211;Farm-hands and labourers
2000;6129;PRODUTORES AGRÍCOLAS ;9211;Farm-hands and labourers
2000;6139;PRODUTORES EM PECUÁRIA ;9211;Farm-hands and labourers
2000;6201;SUPERVISORES NA EXPLORAÇÃO AGROPECUÁRIA;9211;Farm-hands and labourers
2000;6210;TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA EM GERAL;9211;Farm-hands and labourers
2000;6229;TRABALHADORES AGRÍCOLAS ;9211;Farm-hands and labourers
2000;6239;TRABALHADORES NA PECUÁRIA ;9211;Farm-hands and labourers
2000;6301;SUPERVISORES NA EXPLORAÇÃO FLORESTAL, CAÇA E PESCA;6141;Forestry workers and loggers
2000;6319;PESCADORES E CAÇADORES;6152;Inland and coastal waters fishery workers
2000;6329;EXTRATIVISTAS FLORESTAIS ;6141;Forestry workers and loggers
2000;6410;TRABALHADORES DA MECANIZAÇÃO AGROPECUÁRIA;8331;Motorised farm and forestry plant operators
2000;6420;TRABALHADORES DA MECANIZAÇÃO FLORESTAL;8331;Motorised farm and forestry plant operators
2000;6430;TRABALHADORES DA IRRIGAÇÃO E DRENAGEM;8331;Motorised farm and forestry plant operators
2000;7101;SUPERVISORES DA EXTRAÇÃO MINERAL ;3119;Physical and engineering science technicians not elsewhere classified
2000;7102;SUPERVISORES DA CONSTRUÇÃO CIVIL;7129;Building frame and related trades workers not elsewhere classified
2000;7111;TRABALHADORES DA EXTRAÇÃO DE MINERAIS SÓLIDOS - MINEIROS E AFINS;7111;Miners and quarry workers
2000;7112;TRABALHADORES DA EXTRAÇÃO DE MINERAIS SÓLIDOS - OPERADORES DE MÁQUINA;8113;Well drillers and borers and related workers
2000;7113;TRABALHADORES DA EXTRAÇÃO DE MINERAIS LÍQUIDOS E GASOSOS;8113;Well drillers and borers and related workers
2000;7114;GARIMPEIROS E OPERADORES DE SALINAS;7111;Miners and quarry workers
2000;7121;TRABALHADORES DE BENEFICIAMENTO DE MINÉRIOS;8113;Well drillers and borers and related workers
2000;7122;TRABALHADORES DE BENEFICIAMENTO DE PEDRAS;7111;Miners and quarry workers
2000;7151;TRABALHADORES DE TERRAPLENAGEM E FUNDAÇÕES;8332;Earth-moving- and related plant operators
2000;7152;TRABALHADORES DE ESTRUTURAS DE ALVENARIA;7122;Bricklayers and stonemasons
2000;7153;TRABALHADORES DE ESTRUTURAS DE CONCRETO ARMADO;7123;Concrete placers, concrete finishers and related workers
2000;7154;TRABALHADORES NA OPERAÇÃO DE MÁQUINAS DE CONCRETO ARMADO;8139;Glass, ceramics and related plant operators not elsewhere classified
2000;7155;TRABALHADORES DE MONTAGEM DE ESTRUTURAS DE MADEIRA, METAL E COMPÓSITOS (OBRAS CIVIS E AFINS);7124;Carpenters and joiners
2000;7156;TRABALHADORES DE INSTALAÇÕES ELÉTRICAS;7137;Building and related electricians
2000;7157;TRABALHADORES DE INSTALAÇÕES DE MATERIAIS ISOLANTES;7133;Plasterers
2000;7161;REVESTIDORES DE CONCRETO ARMADO (REVESTIMENTOS RÍGIDOS);7123;Concrete placers, concrete finishers and related workers
2000;7162;TELHADORES (REVESTIMENTOS RÍGIDOS);7132;Floor layers and tile setters
2000;7163;VIDRACEIROS (REVESTIMENTOS RÍGIDOS);7135;Glaziers
2000;7164;ESTUCADORES E GESSEIROS;7133;Plasterers
2000;7165;APLICADORES DE REVESTIMENTOS CERÂMICOS, PASTILHAS, PEDRAS E MADEIRAS;7132;Floor layers and tile setters
2000;7166;PINTORES DE OBRAS E REVESTIDORES DE INTERIORES (REVESTIMENTOS FLEXÍVEIS);7141;Painters and related workers
2000;7170;AJUDANTES DE OBRAS CIVIS;9313;Building construction labourers
2000;7201;SUPERVISORES DE USINAGEM, CONFORMAÇÃO E TRATAMENTO DE METAIS;8211;Machine-tool operators
2000;7202;SUPERVISORES DE MONTAGEM METALMECÂNICA;8281;Mechanical-machinery assemblers
2000;7211;FERRAMENTEIROS E AFINS;8211;Machine-tool operators
2000;7212;PREPARADORES E OPERADORES DE MÁQUINAS - FERRAMENTA CONVENCIONAL;8211;Machine-tool operators
2000;7213;OPERADORES DE USINAGEM CONVENCIONAL (PRODUÇÃO EM SÉRIE);8211;Machine-tool operators
2000;7214;AFIADORES E POLIDORES DE METAIS;7224;Metal wheel-grinders, polishers and tool sharpeners
2000;7215;OPERADORES DE MÁQUINAS E CENTROS DE USINAGEM CNC ;8211;Machine-tool operators
2000;7221;TRABALHADORES DE FORJAMENTO DE METAIS;8211;Machine-tool operators
2000;7222;TRABALHADORES DE FUNDIÇÃO DE METAIS E DE COMPÓSITOS;8211;Machine-tool operators
2000;7223;TRABALHADORES DE MOLDAGEM DE METAIS E DE COMPÓSITOS;7211;Metal moulders and coremakers
2000;7224;TRABALHADORES DE TREFILAÇÃO, ESTIRAMENTO E EXTRUSÃO DE METAIS E DE COMPÓSITOS;8211;Machine-tool operators
2000;7231;TRABALHADORES DE TRATAMENTO TÉRMICO DE METAIS E DE COMPÓSITOS;8223;Metal finishing-, plating- and coating-machine operators
2000;7232;TRABALHADORES DE TRATAMENTO DE SUPERFÍCIES DE METAIS E DE COMPÓSITOS (TERMOQUÍMICOS);8223;Metal finishing-, plating- and coating-machine operators
2000;7233;TRABALHADORES DA PINTURA DE EQUIPAMENTOS, VEÍCULOS, ESTRUTURAS METÁLICAS E DE COMPÓSITOS;7141;Painters and related workers
2000;7241;ENCANADORES E INSTALADORES DE TUBULAÇÕES;7136;Plumbers and pipe fitters
2000;7242;TRABALHADORES DE TRAÇAGEM E MONTAGEM DE ESTRUTURA METÁLICA E DE COMPÓSITOS;8211;Machine-tool operators
2000;7243;TRABALHADORES DE SOLDAGEM E CORTE DE METAIS E DE COMPÓSITOS;7212;Welders and flamecutters
2000;7244;TRABALHADORES DE CALDEIRARIA E SERRALHERIA;8211;Machine-tool operators
2000;7245;OPERADORES DE MÁQUINAS DE CONFORMAÇÃO DE METAIS;8211;Machine-tool operators
2000;7246;APARELHADORES E EMENDADORES DE CABOS (EXCETO CABOS ELÉTRICOS E DE TELECOMUNICAÇÕES);7245;Electrical line installers, repairers and cable jointers
2000;7250;AJUSTADORES MECÂNICOS POLIVALENTES;8281;Mechanical-machinery assemblers
2000;7251;MONTADORES DE APARELHOS E ACESSÓRIOS MECÂNICOS EM LINHAS DE MONTAGEM ;8281;Mechanical-machinery assemblers
2000;7252;MONTADORES DE MÁQUINAS INDUSTRIAIS;8281;Mechanical-machinery assemblers
2000;7253;MONTADORES DE MÁQUINAS PESADAS;8281;Mechanical-machinery assemblers
2000;7254;MONTADORES DE MOTORES E TURBINAS;8281;Mechanical-machinery assemblers
2000;7255;MONTADORES DE VEÍCULOS AUTOMOTORES (LINHA DE MONTAGEM);8281;Mechanical-machinery assemblers
2000;7256;MONTADORES DE SISTEMAS E ESTRUTURAS DE AERONAVES;8281;Mechanical-machinery assemblers
2000;7257;MONTADORES DE INSTALAÇÕES DE VENTILAÇÃO E REFRIGERAÇÃO;7241;Electrical mechanics and fitters
2000;7301;SUPERVISORES DE MONTAGENS E INSTALAÇÕES ELETROELETRÔNICAS;7241;Electrical mechanics and fitters
2000;7311;MONTADORES DE EQUIPAMENTOS ELETRO-ELETRÔNICOS;7241;Electrical mechanics and fitters
2000;7312;MONTADORES DE APARELHOS DE TELECOMUNICAÇÕES;7241;Electrical mechanics and fitters
2000;7313;INSTALADORES-REPARADORES DE APARELHOS DE TELECOMUNICAÇÕES;7241;Electrical mechanics and fitters
2000;7321;INSTALADORES E REPARADORES DE LINHAS E CABOS ELÉTRICOS, TELEFÔNICOS E DE COMUNICAÇÃO DE DADOS;7245;Electrical line installers, repairers and cable jointers
2000;7401;SUPERVISORES DA MECÂNICA DE PRECISÃO E INSTRUMENTOS MUSICAIS;7311;Precision-instrument makers and repairers
2000;7411;MECÂNICOS DE INSTRUMENTOS DE PRECISÃO (EXCETO TÉCNICOS);7311;Precision-instrument makers and repairers
2000;7421;CONFECCIONADORES DE INSTRUMENTOS MUSICAIS;7311;Precision-instrument makers and repairers
2000;7501;SUPERVISORES DE JOALHERIA E AFINS;7313;Jewellery and precious-metal workers
2000;7502;SUPERVISORES DE VIDRARIA, CERÂMICA E AFINS;8139;Glass, ceramics and related plant operators not elsewhere classified
2000;7519;JOALHEIROS E ARTESÃOS DE METAIS PRECIOSOS E SEMI-PRECIOSOS;7313;Jewellery and precious-metal workers
2000;7521;SOPRADORES E MOLDADORES DE VIDROS E AFINS;8139;Glass, ceramics and related plant operators not elsewhere classified
2000;7522;CORTADORES, POLIDORES, JATEADORES E GRAVADORES DE VIDROS E AFINS;8139;Glass, ceramics and related plant operators not elsewhere classified
2000;7523;CERAMISTAS (PREPARAÇÃO E FABRICAÇÃO);8139;Glass, ceramics and related plant operators not elsewhere classified
2000;7524;VIDREIROS E CERAMISTAS (ACABAMENTO E DECORAÇÃO);8139;Glass, ceramics and related plant operators not elsewhere classified
2000;7601;SUPERVISORES DA INDÚSTRIA TÊXTIL;8262;Weaving- and knitting-machine operators
2000;7602;SUPERVISORES DA INDÚSTRIA DO CURTIMENTO;7441;Pelt dressers, tanners and fellmongers
2000;7603;SUPERVISORES DA INDÚSTRIA DE CONFECÇÃO DE ROUPAS;8263;Sewing-machine operators
2000;7604;SUPERVISORES DA INDÚSTRIA DE CONFECÇÃO DE CALÇADOS;7442;Shoe-makers and related workers
2000;7605;SUPERVISORES DA CONFECÇÃO DE ARTEFATOS DE TECIDOS, COUROS E AFINS;7441;Pelt dressers, tanners and fellmongers
2000;7606;SUPERVISORES DAS ARTES GRÁFICAS;7341;Compositors, typesetters and related workers
2000;7610;TRABALHADORES POLIVALENTES DAS INDÚSTRIAS TÊXTEIS;8262;Weaving- and knitting-machine operators
2000;7611;TRABALHADORES DA PREPARAÇÃO DA TECELAGEM;8261;Fibre-preparing-, spinning- and winding-machine operators
2000;7612;OPERADORES DA PREPARAÇÃO DA TECELAGEM;8261;Fibre-preparing-, spinning- and winding-machine operators
2000;7613;OPERADORES DE TEAR E MÁQUINAS SIMILARES;8262;Weaving- and knitting-machine operators
2000;7614;TRABALHADORES DE ACABAMENTO, TINGIMENTO E ESTAMPARIA DAS INDÚSTRIAS TÊXTEIS;8264;Bleaching-, dyeing- and cleaning-machine operators
2000;7618;INSPETORES E REVISORES DE PRODUÇÃO TÊXTIL;3152;Safety, health and quality inspectors
2000;7620;TRABALHADORES POLIVALENTES DO CURTIMENTO DE COUROS E PELES;7441;Pelt dressers, tanners and fellmongers
2000;7621;TRABALHADORES DA PREPARAÇÃO DE PELES;7441;Pelt dressers, tanners and fellmongers
2000;7622;TRABALHADORES DO CURTIMENTO DE COUROS E PELES;7441;Pelt dressers, tanners and fellmongers
2000;7623;TRABALHADORES DO ACABAMENTO DE COUROS E PELES;7441;Pelt dressers, tanners and fellmongers
2000;7630;TRABALHADORES POLIVALENTES DAS INDÚSTRIAS DA CONFECÇÃO DE ROUPAS;7436;Sewers, embroiderers and related workers
2000;7631;TRABALHADORES DA PREPARAÇÃO DA CONFECÇÃO DE ROUPAS;7435;Textile, leather and related pattern-makers and cutters
2000;7632;OPERADORES DE MÁQUINAS DE COSTURA DE ROUPAS;8263;Sewing-machine operators
2000;7633;OPERADORES DE MÁQUINAS DE COSTURAS - ACABAMENTO DE ROUPAS;7436;Sewers, embroiderers and related workers
2000;7640;TRABALHADORES POLIVALENTES DA CONFECÇÃO DE CALÇADOS;7442;Shoe-makers and related workers
2000;7641;TRABALHADORES DA PREPARAÇÃO DA CONFECÇÃO DE CALÇADOS;7442;Shoe-makers and related workers
2000;7642;OPERADORES DE MÁQUINAS DE COSTURAR CALÇADOS;7442;Shoe-makers and related workers
2000;7643;OPERADORES DE ACABAMENTO DE CALÇADOS;7442;Shoe-makers and related workers
2000;7650;TRABALHADORES POLIVALENTES DA CONFECÇÃO DE ARTEFATOS DE TECIDOS E COUROS;7331;Handicraft workers in wood and related materials
2000;7651;TRABALHADORES DA PREPARAÇÃO DE ARTEFATOS DE TECIDOS E COUROS;7442;Shoe-makers and related workers
2000;7652;TRABALHADORES DA FABRICAÇÃO E INSTALAÇÃO DE ARTEFATOS DE TECIDOS E COUROS;7437;Upholsterers and related workers
2000;7653;OPERADORES DE MÁQUINAS NA FABRICAÇÃO DE ARTEFATOS DE TECIDOS E COUROS;7442;Shoe-makers and related workers
2000;7654;TRABALHADORES DO ACABAMENTO DE ARTEFATOS DE TECIDOS E COUROS;7435;Textile, leather and related pattern-makers and cutters
2000;7660;TRABALHADORES POLIVALENTES DAS ARTES GRÁFICAS;7341;Compositors, typesetters and related workers
2000;7661;TRABALHADORES DA PRÉ-IMPRESSÃO GRÁFICA;7341;Compositors, typesetters and related workers
2000;7662;TRABALHADORES DA IMPRESSÃO GRÁFICA;7341;Compositors, typesetters and related workers
2000;7663;TRABALHADORES DO ACABAMENTO GRÁFICO ;7345;Bookbinders and related workers
2000;7664;TRABALHADORES DE LABORATÓRIO FOTOGRÁFICO;3116;Chemical engineering technicians
2000;7681;TRABALHADORES ARTESANAIS DA TECELAGEM ;7331;Handicraft workers in wood and related materials
2000;7682;TRABALHADORES ARTESANAIS DA CONFECÇÃO DE ROUPAS;7331;Handicraft workers in wood and related materials
2000;7683;TRABALHADORES ARTESANAIS DA CONFECÇÃO DE CALÇADOS E ARTEFATOS DE COUROS E PELES;7442;Shoe-makers and related workers
2000;7686;TRABALHADORES TIPOGRÁFICOS, LINOTIPISTAS E AFINS;7341;Compositors, typesetters and related workers
2000;7687;ENCADERNADORES E RECUPERADORES DE LIVROS (PEQUENOS LOTES OU A UNIDADE);7345;Bookbinders and related workers
2000;7701;SUPERVISORES DA INDÚSTRIA DA MADEIRA, MOBILIÁRIO E DA CARPINTARIA VEICULAR;7422;Cabinet makers and related workers
2000;7711;MARCENEIROS E AFINS;7422;Cabinet makers and related workers
2000;7721;TRABALHADORES DE TRATAMENTO E PREPARAÇÃO DE MADEIRAS;7421;Wood treaters
2000;7731;OPERADORES DE MÁQUINAS DE DESDOBRAMENTO DE MADEIRAS;8141;Wood-processing-plant operators
2000;7732;OPERADORES DE LAMINAÇÃO, AGLOMERAÇÃO E PRENSAGEM DE CHAPAS;8141;Wood-processing-plant operators
2000;7733;PREPARADORES E OPERADORES DE USINAGEM DE MADEIRAS CONVENCIONAL;8141;Wood-processing-plant operators
2000;7734;OPERADORES DE MÁQUINAS DE MADEIRA (PRODUÇÃO EM SÉRIE);8141;Wood-processing-plant operators
2000;7735;OPERADORES DE MÁQUINAS E CENTROS DE USINAGEM DE MADEIRA CNC;8141;Wood-processing-plant operators
2000;7741;MONTADORES DE MÓVEIS E ARTEFATOS DE MADEIRA;7422;Cabinet makers and related workers
2000;7751;TRABALHADORES DO ACABAMENTO DE MADEIRA E DO MOBILIÁRIO;7421;Wood treaters
2000;7764;C0NFECCIONADORES DE ARTEFATOS DE MADEIRA, MÓVEIS DE VIME E AFINS;7331;Handicraft workers in wood and related materials
2000;7771;CARPINTEIROS NAVAIS E DE AERONAVES;7124;Carpenters and joiners
2000;7772;CARPINTEIROS DE CARROCERIAS E CARRETAS;7124;Carpenters and joiners
2000;7801;SUPERVISORES DE EMBALAGEM E ETIQUETAGEM;9322;Hand packers and other manufacturing labourers
2000;7811;OPERADORES DE ROBÔS INDUSTRIAIS;8290;Other machine operators and assemblers
2000;7813;OPERADORES DE VEÍCULOS OPERADOS E CONTROLADOS REMOTAMENTE (ROV, RCV);8290;Other machine operators and assemblers
2000;7817;TRABALHADORES SUBAQUÁTICOS;5161;Fire-fighters
2000;7820;CONDUTORES E OPERADORES POLIVALENTES;8322;Car, taxi and van drivers
2000;7821;OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO;8333;Crane, hoist and related plant operators
2000;7822;OPERADORES DE EQUIPAMENTOS DE MOVIMENTAÇÃO DE CARGAS;8290;Other machine operators and assemblers
2000;7823;CONDUTORES DE VEÍCULOS SOBRE RODAS (TRANSPORTE PARTICULAR);8322;Car, taxi and van drivers
2000;7824;CONDUTORES DE VEÍCULOS SOBRE RODAS (TRANSPORTE COLETIVO);8322;Car, taxi and van drivers
2000;7825;CONDUTORES DE VEÍCULOS SOBRE RODAS (DISTRIBUIDOR DE MERCADORIAS);8322;Car, taxi and van drivers
2000;7826;CONDUTORES DE VEÍCULOS SOBRE TRILHOS;8311;Locomotive-engine drivers
2000;7827; TRABALHADORES NA NAVEGAÇÃO MARÍTIMA FLUVIAL E REGIONAL;8340;Ships' deck crews and related workers
2000;7828;CONDUTORES DE VEÍCULOS DE TRAÇÃO ANIMAL E DE PEDAIS;9332;Drivers of animal-drawn vehicles and machinery
2000;7831;TRABALHADORES DE MANOBRAS DE TRANSPORTE SOBRE TRILHOS;8312;Railway brakers, signallers and shunters
2000;7832;TRABALHADORES DE CARGAS E DESCARGAS DE MERCADORIAS;9333;Freight handlers
2000;7841;TRABALHADORES DE EMBALAGEM E DE ETIQUETAGEM;9322;Hand packers and other manufacturing labourers
2000;7842;ALIMENTADORES DE LINHAS DE PRODUÇÃO;9321;Assembling labourers
2000;8101;SUPERVISORES DAS INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS;3116;Chemical engineering technicians
2000;8102;SUPERVISORES DA INDÚSTRIA DE PLÁSTICOS E BORRACHA ;8231;Rubber-products machine operators
2000;8103;SUPERVISORES DA INDÚSTRIA DE PRODUTOS FARMACÊUTICOS, COSMÉTICOS E AFINS;3116;Chemical engineering technicians
2000;8110;OPERADORES POLIVALENTES DE INSTALAÇÕES QUÍMICAS, PETROQUÍMICAS, E AFINS;8113;Well drillers and borers and related workers
2000;8111;OPERADORES DE MOAGEM E MISTURA DE MATERIAIS (TRATAMENTOS QUÍMICOS E AFINS);8113;Well drillers and borers and related workers
2000;8112;OPERADORES DE PROCESSO TERMOQUÍMICOS E AFINS;8113;Well drillers and borers and related workers
